"id","ref_id","technology","hierarchy","specification","structure_id","owner","remediation","remediation_specification","remediation_desc","full_name","node_code","cascade","forward_attenuator","forward_equaliser","return_attenuator","return_equaliser","ac_voltage","free_tap_ports","signal_level_code","connected_rf_combiner_code","connected_exchange_code","connected_cmts_code","object_status","NBP_flag","asset_transfer"
"3NES-68-01-PCD-0177","","COAXIAL","PCD","VIRTUAL","000000000200061901","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0175","","COAXIAL","PCD","VIRTUAL","000000000200061900","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0198","","COAXIAL","PCD","VIRTUAL","000000015033956376","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0205","","COAXIAL","PCD","VIRTUAL","000000015011544583","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0206","","COAXIAL","PCD","VIRTUAL","000000015011156840","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0034","","COAXIAL","PCD","VIRTUAL","000000004223833822","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0201","","COAXIAL","PCD","VIRTUAL","000000015011156849","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0203","","COAXIAL","PCD","VIRTUAL","000000015011156850","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0204","","COAXIAL","PCD","VIRTUAL","000000015011156851","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0202","","COAXIAL","PCD","VIRTUAL","000000015011544461","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0036","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-115","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0208","","COAXIAL","PCD","VIRTUAL","000000000200074542","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0039","","COAXIAL","PCD","VIRTUAL","000000015017157452","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0207","","COAXIAL","PCD","VIRTUAL","000000015011131828","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0209","","COAXIAL","PCD","VIRTUAL","000000000200074541","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0210","","COAXIAL","PCD","VIRTUAL","000000001202667065","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0211","","COAXIAL","PCD","VIRTUAL","000000000200074537","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0199","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-112","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0193","","COAXIAL","PCD","VIRTUAL","000000015010959095","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0197","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-114","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0195","","COAXIAL","PCD","VIRTUAL","000000015010959099","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0216","","COAXIAL","PCD","VIRTUAL","000000015003510986","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0215","","COAXIAL","PCD","VIRTUAL","000000015011133050","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0217","","COAXIAL","PCD","VIRTUAL","000000015011132529","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0213","","COAXIAL","PCD","VIRTUAL","000000015011132739","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0212","","COAXIAL","PCD","VIRTUAL","000000000200084657","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0214","","COAXIAL","PCD","VIRTUAL","000000015011133176","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0196","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-113","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0200","","COAXIAL","PCD","VIRTUAL","000000015011134465","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0221","","COAXIAL","PCD","VIRTUAL","000000000200084646","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0223","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0224","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0225","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0226","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0222","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0227","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0228","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0191","","COAXIAL","PCD","VIRTUAL","000000015010959097","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0190","","COAXIAL","PCD","VIRTUAL","000000015010959098","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0079","","COAXIAL","PCD","VIRTUAL","000000015003292386","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0027","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0202","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0028","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0202","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0029","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0202","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
